15Wr38HdVN64Hwhv2-COZyaDMbgiHDnhD	2024-03-26T01:19:27.386Z	image/jpeg	IMG_6912.jpg
15WrJdzJPb2jYmcATFyXIBdhteW-9yq99qaJGzaz4fPc	2026-07-18T17:02:02.429Z	application/vnd.google-apps.document	FORM SALEBOND (1)
15Xrv7udo8uvJ3cKkpLBsfHo8fCATicKfI2Je6udKKKM	2026-03-23T14:21:41.117Z	application/vnd.google-apps.spreadsheet	status 2026 march 
15Xu9wOKN6jalHQ8D0gvp4UmHOoMmpbDd	2026-01-29T14:53:05.624Z	application/pdf	Motion for Continuance.pdf.pdf
15XvGnaiLwvIJKr3N7GSl9i2XwOkEgb3EE_qsJY89Z6M	2026-03-31T15:58:27.821Z	application/vnd.google-apps.document	Gmail - ASK FOR SETTLEMENT 1937 johnson escrow krisor city of south bend
15YLfg8ikeVZfzEbIebqatsiin957wN0sRYWE3eLZZ9Q	2026-06-30T18:50:15.077Z	application/vnd.google-apps.document	marketing Behind all of it are the foundations that give this region staying power
15YbAMol2pmKBWtsQ79xQvxbHyzJe9vHO	2026-04-26T14:53:11.449Z	image/jpeg	678409280_122211314750365267_5129362348497791083_n.jpg
15YlGD4znL0xFpou0pNF0XJXWiX4_1jtfK9AdElMhtwM	2026-03-29T23:55:58.654Z	application/vnd.google-apps.spreadsheet	Phoenix_Execution_System (1)
15Z9NMMjAa16abY4ZjvuH89crvFJrvbIg	2026-02-26T15:57:30.410Z	application/pdf	Answer to Complaint (South Bend (1).pdf
15ZZGUvGKXsUjjWmMgP-peVwthKpv3lmfarrrEglShhY	2026-02-06T19:33:05.668Z	application/vnd.google-apps.spreadsheet	Phoenix_Problem_Backlog_Motel_Deal
15_aVIXAlx0OsTyk2b7MEKccDXQU_2cLS	2026-05-07T23:58:10.785Z	image/jpeg	jv deals.jpg
15a4pdhUDIsADNjEsaVAPcRAiOmggdWgO	2026-02-19T11:15:06.338Z	application/pdf	Phoenix_Identity_War_Template_Bio.pdf
15aFbUP0F1fdyQWwAV-64otICIgKLW9nC	2024-09-24T15:10:36.319Z	application/pdf	steven kollar drivers license (1).pdf
15ayqdoIbiseKWdryVKe7PHGhjUwtr12x6pOCzHwOT7Q	2026-01-09T03:32:54.170Z	application/vnd.google-apps.document	Untitled document
15byE5k5OVaX-m4ccpShtEQxqdc8jI8ndD_xeyRLKzZQ	2026-06-30T22:14:02.697Z	application/vnd.google-apps.spreadsheet	Phoenix_Team_Delegation_System
15cFm5jgGynoaQCusFvVaub6OdNsAQNkk	2026-05-23T05:15:30.269Z	application/pdf	FirstCash (FCFS) to Acquire H&T Group.pdf
15dNpx-y4FvxMcwHWNvMXG17mbyFx2hbf	2025-12-20T15:36:09.378Z	application/pdf	Phoenix_What_I_No_Longer_Do_Doctrine_bio_2025-12-20.pdf
15dhklcH8xb_io3MHPNonyamyjpd1PK5xRQD72WkWuAw	2026-04-24T01:48:41.452Z	application/vnd.google-apps.document	DEFENDANTS’ ANSWER TO AMENDED COMPLAINT,
15dt-NMOK8S4pYWRsrP16ITDk7C4L05D9	2026-06-07T14:52:38.480Z	application/x-msdownload	Claude Setup.exe
15eC6y2gU4_EpWNCkxiWzBZCjHB-pptE_	2026-04-22T17:43:28.408Z	image/png	NPL with Foreclosure Judgement  Shaker Square Apartments  308 Units - Marketplace.png
15eC8F58WnPZiRDkTFM4B-39OnJ5dMW-_UGAaMc0K5BU	2026-02-16T00:47:22.958Z	application/vnd.google-apps.spreadsheet	Cleveland_Real_Estate_Group_Meetings
15eLF4JcXRxti7Ne-NKsVtOJWct2LB3FoOwLIi0veB2s	2026-09-20T06:17:25.255Z	application/vnd.google-apps.spreadsheet	Phoenix_Slow_Down_Project_and_People_Review
15fsO03nGYeeDLSdGZ4u6Y2WPVxbuZe_xn6WfqSo32hU	2026-02-18T04:02:57.458Z	application/vnd.google-apps.spreadsheet	Phoenix_Strategic_Financial_System (2)
15fySRmQDZ3JoY4Ww9utIuEk86oLDgGZfu8-vajMB4Eo	2025-12-28T13:34:55.633Z	application/vnd.google-apps.document	St.Joseph Indiana, Assessor 1506 meade
15fyVWKmEgF74fn3uyrbm5iUID1ZFdVtW	2026-03-08T03:30:23.098Z	application/pdf	Final-Alpharetta-Presentation-1.20.26 (2).pdf
15hpuAyDrPPTtFhJlL0H5H6YbEC-3PhahuZDeIbGka3g	2026-03-31T15:58:27.924Z	application/vnd.google-apps.spreadsheet	Chase1484_Activity20260331.CSV
15itBMz5B9MihJWbMuP-z0OfssjLwA3vaqiNe7md--xs	2026-03-23T14:45:09.521Z	application/vnd.google-apps.document	Bookkeeper
15kEunpTcRWRpQythhG2pLO_1mOTbltdp	2026-03-31T22:19:32.469Z	application/pdf	silver-lining-in-radical-times-report (9).pdf
15lF8T4S82GBnZV9_fWTat1QrJ6jRKyYK	2026-04-01T17:33:31.892Z	application/pdf	Plaintiff's Suggestion of Appoin.pdf
15lf8PbpvHdKVvLnAYUk2g084eod39dzH	2026-05-16T15:18:20.431Z	application/pdf	Your_ACQ_100MScalingRoadmap-Stage01_.pdf
15lrtfORmOATHZKZryGGybejbiaZLn6ns	2026-05-18T12:40:25.858Z	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	health _supplements sdk master may 18 2026.xlsx
15mMSWwd4gI9ssZZ5aCrdadB1yH9Y1E_W_qiZeK-XbWc	2026-04-30T01:16:19.200Z	application/vnd.google-apps.spreadsheet	Phoenix_Control_Tower_Phase3_Upgraded
15nEE-7sbDpR68SVjtpT2i7iBmRlgZyv15ZWfmXiZg6g	2025-12-31T10:50:17.904Z	application/vnd.google-apps.document	Commercial Real Estate Paralegal  job description 
15nvAJ7VClMdXFp62WBahP4O_LV99HVazNSso5V1ggbQ	2026-01-24T23:28:04.762Z	application/vnd.google-apps.spreadsheet	Fox Ridge P&L (Jan.23 - Aug.25)
15oBpBVozB2smUHBYZYtGYLi5P6Yt03ZQ	2026-02-23T02:06:23.746Z	application/pdf	Bio_Phoenix_Capital_Doctrine_Wall_Sheet_2026-02-22.pdf
15pbDPB_uETI1GGSq82KPHdU717UINEGg	2026-05-27T12:09:04Z	application/pdf	Purchase Agreement- 1031 Edison.pdf
15q4nA9ox80iq2OR1g4b8n66zuw0w5xPU	2026-05-19T23:12:02.742Z	application/pdf	AMH-Announces-Dates-of-Fourth-Quarter-and-Full-Year-2025-Earnings-Release-and-Conference-Call.pdf
15qF1SNsgJg9dzSdbjRPeIGIzKQeYzHIN	2026-09-20T19:34:10.761Z	application/pdf	Scan2026-09-06_224422(2).pdf
15qSj_PKXAqdPt6Maf4oCtlC1YeEbcsWM	2026-04-13T11:03:28.409Z	image/png	DRft Real estate investment firm homepage layout (1).png
15quVPnWi4HiMP0onfsc5CuJrwCwAGtVE2XiXwBlYYVU	2026-03-07T21:17:50.170Z	application/vnd.google-apps.spreadsheet	Phoenix_Money_Command_Board
15qupFEtHjhs7xKb0EhYa-hrV0OBvm4qT	2023-06-16T10:44:44.540Z	application/pdf	Subpoena_Summons Filed (4).pdf
15sMKOFARVZTtEohj75RO-ID3HUJjqt-B0VtzDFmc2kk	2026-04-25T13:04:27.138Z	application/vnd.google-apps.document	Kollars come to St jor county 1800s
15sPSovtgUdl0TNMRJkTH36uTK9BBaKp63D8GpR-HW6o	2026-01-05T16:40:15.671Z	application/vnd.google-apps.document	SYF-eLetter-2026-01-05T033539 pay pal
15sUAx3x5VTxgY0S3U8P14aG8KbZqaSGaosgQyTOEcXg	2026-02-12T20:25:22.524Z	application/vnd.google-apps.spreadsheet	Schedule of Real Estate Owned (1)
15sXkJZhz3HSsnNvUh72030LpsNonVyjUwr6ocXfDb7E	2026-02-06T17:34:39.866Z	application/vnd.google-apps.spreadsheet	Phoenix_Founders_Daily_Log
15tFpzFfRTaJ0WaEY_40YsHAwaIR4cMXa	2026-03-25T00:41:05.952Z	text/calendar	event (21).ics
15tme_J-RMC31Q7IBz33t1fK9FXsDga_cTRpeb9lyuEQ	2026-04-19T17:49:16.650Z	application/vnd.google-apps.document	Execution
15wqngZ-2X7uQDdX6oKXvJnZysXgEc55c	2025-12-20T15:36:11.136Z	application/pdf	Phoenix_Red_Team_Wall_bio_2025-12-20.pdf
15xAUGColgOENc8UFnFZVTzczPGAydom3	2026-03-03T01:12:46.706Z	application/pdf	Ragnar_Training_Manual_Bio_2026-03-02.pdf
15y7J1e6733ACTKun5dMuFSOic_r9ePyUGdRBOOOrrJQ	2026-04-03T15:11:31.464Z	application/vnd.google-apps.spreadsheet	Phoenix_Deal_Flow_Tracker
15yDj7j3Vx7U2nOu_2h46rT3PMsQ1bL6k	2026-03-07T18:09:50.553Z	application/pdf	Phoenix_Inflow_Outflow_Tracker_Bio_2026-03-07.pdf
15zNkuTMa6KfUSuJo9sw_m4ljusxkgbQ3	2026-04-01T17:33:34.858Z	application/pdf	SUMMONS Savvy IN LLC.pdf.pdf
15zQt0ZAmctjwChQ4iU644MeuVSwvUwV4DfxFnFLCMRI	2026-02-16T00:46:55.545Z	application/vnd.google-apps.spreadsheet	Daily_Event_Log_Template
16-P0age0QjDhkm-tH7im55YlhiQsGZ6lUk0_jwhJaQA	2026-01-26T16:14:08.207Z	application/vnd.google-apps.spreadsheet	Copy of Data Sheet december curent 2026 jan 2023  2024 4th qt
160i-nV_nsxWcK_mfG73VM7RF6cDPYR34	2026-04-08T18:41:58.773Z	image/jpeg	IMG_5164.jpeg
162ktev6gQoKdJh-aZ3J1zxPxF0yM1FHIBDrkiMZPjd8	2026-07-22T10:57:10.523Z	application/vnd.google-apps.document	FORM SALEBOND (1)
162vlnOoZrplzc5H_GiSEkFKQzX-kiw0mreBShBA7hQs	2026-08-01T19:06:48.580Z	application/vnd.google-apps.document	KOLLAR v appeals 
163_nXuvCe7Xua21Kn4n0KlEaVOV8tVtDCew6kLq_gYQ	2026-04-03T21:32:29.322Z	application/vnd.google-apps.document	SEP MENTOR CODE OF CONDUCT form (1)
1642PqhXtMZO-YOiQulwQcqvnrCu3W9fT9vngu6cJSic	2026-01-02T19:47:33.797Z	application/vnd.google-apps.document	8  GOALS (LILY'S CALLING IT  NEW YEAR'S  RESOLUTIONS)
164tY9DT5HW22q2I6fti6-FMIlM_OaJ8tvvsGVMaF8lA	2026-05-12T11:32:47.075Z	application/vnd.google-apps.spreadsheet	legal_case_filing_tracker
16538hP2Ufnjp5mrCDwlr6gw66s40D_WB	2026-03-07T21:14:53.858Z	application/pdf	Phoenix_Monthly_Inflow_Outflow_Categories_Bio_2026-03-07 (2).pdf
165LGbIIFvhq1n5ZaclVodQeAzHBUc6UA	2026-04-13T11:03:47.493Z	image/png	DRft Professional real estate investment website screenshot (2).png
1663ZwG3_iP2UIH1j3YQnrwBpn5G7P1hYND-0rW2kMTo	2026-02-24T20:39:24.263Z	application/vnd.google-apps.spreadsheet	Deliquency_High_Park_12.31.25
166y7snPkGD51dBABgFInALYPFSA8NoTv	2026-01-19T02:02:49.547Z	application/pdf	Hearing_Day_Go_No_Go_Card.pdf
167M8G3vjOj0l_YblISWF1-C0Qfc2zyoa	2025-04-08T18:16:30.399Z	application/pdf	document (33).pdf
168_IAx2uoIkw93e0N3-MJdGt5WMoLbvDlcdXLy4sFig	2026-08-01T00:18:59.006Z	application/vnd.google-apps.spreadsheet	Steven_Kollar_Excel_Download_Master_Index
168uFq2bbApVLMrNmllkydTQOkAJlbo4m	2025-12-25T13:00:40.477Z	application/pdf	20250717-statements-1484- (3).pdf
169lY_Jvb1c3cXPJjgE5WS8QIFiV2Mch0	2025-03-18T20:55:25.908Z	application/pdf	Ex B - Form 204.pdf.pdf
169m43pqJxlgBicr2TEzGx7yU6KjL77sU	2022-07-04T11:43:20.472Z	application/pdf	Affidavit of Attorney Fees.pdf.pdf
16A5sTZePJwbEbycBGPBU6ZrSwSqsYOp-	2026-01-11T18:32:24.473Z	application/pdf	Phoenix_Settlement_Agreement_Locking_Damages_v2_bio.pdf
16AEfJbPKpAjkg3HjwDytHN7JqihTvCmI	2026-06-14T23:40:43.738Z	application/pdf	Account Home.pdf
16Cd3RWYnjRj6yh4AGlJvx0hwYxeivo1Ook4PEO2Fq-8	2026-03-31T22:19:19.921Z	application/vnd.google-apps.document	(534) Simon Cowell in Tears As Michael Bennett Sings “After I Pass Away” _ America’s Got Talent - YouTube
16CjaoBT4LeX5yhzwF3mPh--9xoGtJxqMtaQONS9JyNg	2026-02-11T19:10:43.761Z	application/vnd.google-apps.document	Hi Steven,
16E0fV0yoGfDpyZWdZgcR8ErXqvLNZwF2	2024-08-07T07:52:07.306Z	image/png	Scan_20240520_2 (2).png
16EeoDFIBv1zjU5l61-U1H2TAA3AxpyGt07L93Q-V8Vc	2026-02-24T20:39:25.498Z	application/vnd.google-apps.spreadsheet	profit-sharing-report-2026-02-23
16EqM7nQUcqN-a7y3kw4eITJEzR0xWpOf	2026-02-26T15:09:41.541Z	application/pdf	Proof of Service Western Rentals.pdf
16GAVSjbgxZWooYAWts8sPcY01UE4d5hh	2026-05-19T23:12:05.834Z	application/pdf	Order Granting Motion to Consoli (3).pdf
16GMlZbVBJy7nRfpBHZarsyBHnkB73FSU	2026-05-16T20:12:56.311Z	application/pdf	1Q_2026_National_Net_Lease_Market_Overview (1).pdf
16IpEWBjPo9jBAi1hHKAJ-iwc6DOPgO60	2026-05-08T18:48:50.828Z	application/x-zip-compressed	Commercial Application Long Term-20260508T184531Z-3-001.zip
16IxCTyctRpY-lltIcKyc9WoJGLS2RjBp	2025-10-30T09:28:00.522Z	application/pdf	Lake_Pointe_Executive_Summary_Sheet.pdf
16JylvFc9Zq3vutt7Cb3uT8GPEAcn41R3	2024-02-05T00:49:46.803Z	application/pdf	Ex. A -- Notice of Arbitration.p.pdf
16Kx5kAjPeFdDbkaL3UMP9MbevyFOBTzx	2022-05-20T14:10:42.159Z	application/x-zip-compressed	101APPLE.zip
16LihoYJG77rwNXntNnR3UcmHs9n1Str0	2021-11-07T01:56:53.635Z	application/octet-stream	TEDTalksStorytelling23StorytellingTechniquesfromtheBestTEDTalks_ep6.aax
16M24wCO8NcwvUj0vs_0CI1KHmTNC6OBW	2026-04-02T19:54:46Z	application/pdf	COI - 301301675.pdf
16NJRjH0f9Q9OlHX1yER24LJBKnVwn1Nr	2026-01-01T23:42:08.866Z	application/pdf	w24-0331 order count II.pdf.pdf
16NQS1fHPh0ZCrfmkZIATbEslGKIDnc2h	2026-01-10T17:02:48.045Z	application/pdf	Phoenix_Operator_Card_One_Page_bio.pdf
16NfzS_MwwSFIPzHHeUt0iV83S_g3PRiQ	2026-05-19T23:12:02.501Z	application/pdf	Vendor-Integrity-Code-AMH-1138-v3.pdf
16P7JHJKV7hKv0Wyg8hoF9_G98VHDy5_i	2024-03-26T01:19:01.894Z	image/jpeg	IMG_5124.jpg
16QE2WWw0EQsiidNlAbHxBnnDXq4eDTmNdCMS0qEHmZ8	2023-08-29T17:30:17.085Z	application/vnd.google-apps.document	Dear M Haller south bend homes legal ag office
16R_brmr53UdlvSE_NrAknwuHQ5RHQ91t	2026-04-01T16:40:33.036Z	application/pdf	POF 12MM 3_30_26 (1).pdf
16RgB3nIsLld718OtD82MRhgJr6Z-F8Qo	2024-03-26T01:18:57.988Z	image/jpeg	IMG_5117.jpg
16SmSaRznkglCy3m4ugNwIzbN42ldSX1o	2026-06-18T00:42:23.389Z	application/pdf	Status Report & Request for Stat (1).pdf
16T7lx4ERAPMg7IITgsExsPWlBcF6Xajx	2025-06-04T01:50:50.263Z	image/png	Scan_20250522_2.png
16Td8LjF6GGv3P4vyuDcr8GJhx0K5KDwv56ilC6l7iao	2026-09-18T02:14:09.479Z	application/vnd.google-apps.document	Phoenix_Two_Brand_Pawn_Marketing_Plan (2)
16U6jBEmV3YtPZy4T55yCzVD701Glq9X2wFiQ1UKGo-I	2026-01-03T13:54:06.691Z	application/vnd.google-apps.spreadsheet	Phoenix_Trajectory_Map (1)
16UH0dJs3WXt1pb_V9I3xI3g55pj7vXpwu32D0AWGsrg	2026-05-19T23:12:01.339Z	application/vnd.google-apps.document	POF 12MM 3_30_26 (1)
16UgaTNByNQgR0Wg88Nx_ojzrzUEu6zUa	2026-02-26T15:09:43.151Z	application/pdf	Order Granting (87).pdf
16V9GVtySayCRNQ38X00f3SGByL8bUXb7	2026-04-01T18:56:19Z	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	Missed Properties.xlsx
16VEeB1eD3dPBCy1hSTBYjtrS-zaojjkr	2026-07-24T10:26:35.730Z	application/pdf	Phoenix_Standard_Printable_Scorecard.pdf
16VPuCsTPMSmDbGAlUwcfviNYTBDnKiiLMks3Hq5Jo40	2025-12-28T13:35:36.233Z	application/vnd.google-apps.document	1502 Miami, South Bend, IN, 46613 - Service_Gas Station Property For Sale on LoopNet.com (1)
16VtBfhqxkUdGsJUcw7W-Uvn-TgCwJbpa	2026-09-20T19:35:44.250Z	application/pdf	Scan2026-09-06_223259(3) (1).pdf
16WlA2LifCcxRwGe_YarqhGAOYQV5fpYx-VQ1EQl5aP8	2026-07-31T14:01:31.888Z	application/vnd.google-apps.spreadsheet	Phoenix_Top_10_5_1_Percent_Financial_Statement
16XTc5gITJ_jqCu9IYaR57atxeux5pz_x	2026-05-18T12:06:51.140Z	application/pdf	20260117-statements-9683-.pdf
16XXFHRUCFhbswZ0X0LOkz-5NkEy1tSNr	2026-04-14T23:07:49.051Z	application/pdf	East Ponce Village - Offering Memorandum (2).pdf
16YFZvDfITvThSd6pubP_qhBRIHe0yW4IJficY0hFolc	2026-05-22T15:09:07.888Z	application/vnd.google-apps.document	Happy Friday,
16Yl1eyE1ucX169-XNGSUIed-w9oAQxhiBByEOr19C8c	2026-02-15T10:00:24.745Z	application/vnd.google-apps.spreadsheet	Phoenix_Cash_Flow_Command_Center
16Z_meuURGT5BVh2vSSPxNLuYI5yzx8b4	2025-01-25T18:15:45.146Z	application/pdf	Order Granting Motion for Writ.pdf
16_dPi4sLiISHxhVw0f9sKynTHSW9_PrC3iE7J10-_M0	2026-02-26T15:09:45.124Z	application/vnd.google-apps.spreadsheet	Phoenix_Strategic_Financial_System
16aFwgHrBA0zn0IvYkHJ5irffpSzPxC-i	2026-02-18T02:06:00.628Z	application/pdf	ALTA Commit for Title Ins (7-1-21)-MI.pdf
16birVC1AI1sqW6KgaUDf8jJnyO7nNJf3fn_ZCaJDe2M	2026-06-10T00:20:04.103Z	application/vnd.google-apps.document	Nazir Shahin
16brP9Tjb2kuMhM6Yx0p8cWpyeadU8qla0ZLcYZ9h8Ag	2026-03-28T17:19:15.642Z	application/vnd.google-apps.document	13xx obrien burn down use in vidios for insurance
16deegF7wsx8m-MlBI9z_NH3tRBl9KMYO	2026-02-01T01:42:19.760Z	application/pdf	ira equility.pdf
16esk8qay9Z9h_qWtaUsA15yxtor127se	2026-04-01T17:33:28.685Z	application/pdf	30. Notice of Standstill Agreeme.pdf
16hUp_gN4d_8ZCzEpY8zoR0WPUqJpnKS6	2026-03-18T16:57:41.186Z	application/x-msdownload	Y17C_C1-hostm-K1 (3).EXE
16iJB8Jn2gS85s6ikJ6R2dJlbjGbwLBHG	2024-05-15T08:46:03.107Z	application/pdf	Service Returned Served (8).pdf
16ihVTZgSFaHYwCI3KbpY1uqYj3nXd2pLwvRdQpnb0LU	2026-03-13T19:09:31.430Z	application/vnd.google-apps.document	based on my history what do you think my vision is
16kRkcJtI7Ahe_WFldmENj5IqOZ87ZXPS	2026-05-17T11:27:09.527Z	application/pdf	Titan Summary - 2025_updated 4.pdf
16l9vDFS88yWkDUb2EvqLnsvSP8Rieid3	2024-11-30T03:12:15.806Z	application/pdf	1315 N Kealy Creidt.pdf
16lzQ7WjVGoPzS4QC7M3fI-vbekf1z64n	2026-09-17T21:14:59.601Z	application/pdf	Service Returned Not Served (9).pdf
16m8dfIl6AYHL6tTs6gt2p4boX94xQfbL	2026-01-10T16:49:11.928Z	image/jpeg	AFET8217.JPEG
16mnwRRwdO4NwgvoQMzhmQ9XsvaX5FJwRJPZq9dhqmCs	2026-05-31T02:16:25.016Z	application/vnd.google-apps.document	AGENDA 20260530
16n_VMX7-IveumQsKg7xZnCH0pOlBJy4tWuzfBhDp1_E	2026-03-28T10:56:18.025Z	application/vnd.google-apps.spreadsheet	Phoenix_Execution_System
16ny16f6Lr-EOZLQ9csGmsjG4lDkxzJS4lk3XPzB3c-M	2026-01-23T21:39:41.280Z	application/vnd.google-apps.document	As a real estate brokerage leader with decades of experience, I know firsthand that every connection counts, so having the right words at your fingertips is essential
16oDuwONCwRUDaG_VWdCeVOwOkSuOtiUE6UH5vfBkU4g	2026-03-14T01:18:19.664Z	application/vnd.google-apps.document	Untitled document
16pRs-xV6bgOvMCXCq_ltOSQnRDbrqojDcVH7SXVWWXk	2026-03-22T02:26:47.857Z	application/vnd.google-apps.document	March 20 - OneDrive 2004 truck before pickup
16pY1_V22f91srU2AVQ3hzBc1K4LKIvkv7hc5uRei7jA	2026-09-20T06:17:20.829Z	application/vnd.google-apps.document	Phoenix_SEP_Start_Session_Brief
16ql0LmMpltrcKEaVZlnIL4iyYttjPQ5oXwmggzvt4FE	2026-06-07T16:35:22.325Z	application/vnd.google-apps.document	Kollar_Phoenix_PR_WarPlan_Master_June2026_v1
16qpa2A_6PEqpDnLlSPmdsbGm6aBhRvw18ubJicIMu1c	2026-09-20T15:01:38.377Z	application/vnd.google-apps.document	Google Calendar
16sO_4OfQVfQoWhwIgiTFQSFffuni7YyiMuNkCq5rsmA	2025-12-28T04:37:07.104Z	application/vnd.google-apps.document	14-Day Dispersion Kill Switch Install” a
16sW-4gh6WKwdf40C0zuhKCv_9Nv6kQlrS1dqWRdrExA	2025-12-28T13:35:22.005Z	application/vnd.google-apps.document	Notre Dame Law Clinic Employee Accused Of Embezzlement _ City-County Observer
16srXoSQ3Xv2KcKSQtYRkkqwDvbnhwKwotGDxhFpqt4E	2026-02-08T12:42:14.963Z	application/vnd.google-apps.spreadsheet	Body_Command_Daily_Log 2026 FEBRERO 
16ssRTGrRh7e9jgZ07hMSk1CMi5ymuTQ3	2024-03-26T01:19:01.313Z	image/jpeg	IMG_5122.jpg
16szWD1xYV8gE-E_ARYkrUt3JezUL95G7N8i0AmK5eyI	2026-07-06T14:16:10.329Z	application/vnd.google-apps.spreadsheet	Password_and_Subscription_Tracker
16tW9gKbwaNHPJ6U7ZaUzydbO7GYx_VW1	2026-02-21T00:23:50.565Z	application/x-zip-compressed	Facility (1).zip
16uqM1i_op6w-exIggtJgQ4WkHbvugppN	2026-02-26T15:09:40.180Z	application/pdf	First Class Mail Returned (14).pdf
16urbqm--825PKhHTVq4WeNh4TnzRL146	2026-06-01T15:24:30.457Z	image/jpeg	6-1-2026 beutifull morning.jpg
16utw4AiKYJjnadPnJ9CR5VITWtYA_UTCDJ1DBo897ko	2026-09-17T13:11:10.464Z	application/vnd.google-apps.document	Phoenix_Two_Brand_Pawn_Marketing_Plan (2)
16vZGU5hIM2--U4RcHmXQn39_W_8cdoso	2026-03-05T00:51:53.836Z	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	Phoenix_Closing_Funds_Budget 1937.xlsx
16w1AjLNSV_SwbRFpIqqToMPnYl3DdW6L	2026-02-26T15:09:43.070Z	application/pdf	Motion to Distribute Funds.pdf.pdf
16wWBJQqEiDOOVnmwJKDgrXTdYQJZWkwGgkBPMev7YVQ	2026-02-06T17:34:17.043Z	application/vnd.google-apps.spreadsheet	Barter_Ledger_Template (2)
16xp25URX0hRr1RmzUg9avcbcn50M7rxM	2025-06-04T01:50:46.553Z	image/png	Scan_20250522 (2).png
16xygDnOc0ctxLlg6kXkMQpXdtLinH2JS	2026-02-26T15:09:41.527Z	application/pdf	Proof of Service South Bend Home.pdf
16xzcnX0AQRUGJfmDD2yFszrjZykUqnhU	2026-03-11T21:24:08.554Z	image/jpeg	ft way housing guild lines.jpg
16yLzMkjfy0PWrW67nI1v_vNHh1D3wvyR	2026-06-16T19:56:01.210Z	image/jpeg	siver tower.jpg
16yiD4gSETgpDOcG0puXpTvtHq0eTqHxjgdg7lObyyug	2026-06-08T18:59:18.529Z	application/vnd.google-apps.document	Steven_Kollar_PR_Plan (1)
16zPy88sTTkGHyV7RoLYouBSLYx58uba7KKovERRYggM	2026-07-14T14:30:36.962Z	application/vnd.google-apps.document	Holly Crain Ajenda 1:00 pm Tuesday, July 14th 2026 
16zSdRcGU9nvR2DmziFewpwzHaLGn2x63	2026-04-26T23:25:01.331Z	image/png	Scan_20260425_8.png
16z_13Pe8b1b6QPipv2yDfHjPli6U-XlB	2024-02-05T00:49:41.061Z	application/pdf	First Class Mail Returned (4).pdf
17-bCazXrjxsfvurniOoAgD3hPfHgZRSF	2026-02-26T15:09:28.784Z	application/pdf	LCSVH C.pdf.pdf
17-kOUwujNVpOTezeVs9psl_GUjt99JFb	2026-02-01T18:08:41Z	application/pdf	Mishawaka Eviction Case (1320 12th St) – Police and Court Records.pdf
17-vWgzxkJNQbkMTh7xy-3lj-hTgnNv6f	2026-02-06T17:34:16.166Z	application/pdf	Integrated_DSCR_Appendix_With_Barter_bio (1).pdf
170DXTziIQ85E1QU7HNMTBsaUGMKPaPRFXpgYxaWeKkg	2026-04-23T21:09:39.046Z	application/vnd.google-apps.spreadsheet	Phoenix_War_Board
170fYPRFq10EBzFhw0iykiyqxhCJGoPhH	2026-06-13T10:50:23.640Z	application/pdf	c1656679-b3aa-40fa-851b-21f2bbdd8164.pdf
171SbnCdix0CFtOSg46XAt1w6Aayc5OOkG6S3WDRDLDk	2026-03-24T11:39:43.844Z	application/vnd.google-apps.spreadsheet	Phoenix_War_Board_System (1)
172NfpnNljx0AFeKt3OkPsXDb7o-jYrTl	2026-04-23T19:58:34.127Z	application/pdf	Phoenix_War_Board.pdf
174JrNe6mbIMB5OdaYEe5R-ELeM0LALNuvGzRHiFdf_o	2026-01-28T15:30:35.594Z	application/vnd.google-apps.document	Power Core | A class designed to focus on your foundation - the core. Create stability from the middle of your body, which is the basis of all movement, then layers on mobility, strength and powe
174V3Q1R3xplq5BQyO_0JFKoJBPmkJJmeh5rdsEiXgTo	2026-03-25T00:13:15.823Z	application/vnd.google-apps.document	Review document - Prepare Documents - Proof
176LiiMKhCfw8ZSnvUlWRvJO8OxNw-y8K	2024-03-26T01:19:52.418Z	image/jpeg	IMG_7089.jpg
176WLsYi-sjJKMBdLJE-h8mfQClpMexCWOECjGQPt3b4	2026-01-07T15:20:56.587Z	application/vnd.google-apps.spreadsheet	cash_app_report_1765897811808
177GuVmlPhWMIYVSl0hxhZaQ1daOpo6nf	2026-05-20T11:39:36.365Z	application/pdf	Marketing Package - 33 E 2nd St - Dayton, OH.pdf
1797065exkPywZUvRLW5X3Hpq4-wYpQry	2026-05-20T11:39:41.907Z	application/pdf	Marketing Package - Former Bank Branch - 633 Wayne Ave - Dayton, OH.pdf
17ABhbD-amLmTIijSEuFJgnGAGHdvnvJTfNBm0z_tjK4	2026-05-21T12:02:43.731Z	application/vnd.google-apps.spreadsheet	Phoenix_Time_Blueprint_Automatic_Comparison delite
17Ayj6HbizYADWO5mQUFtT5BkvuWP08bi	2026-04-02T12:41:05.504Z	image/jpeg	2018 truck marketing for bio 2022.jpg
17AzA_cPMcPU1o0dmZAoHIJJD7Dpjhp18-okEKFwPkJk	2026-04-03T15:11:31.520Z	application/vnd.google-apps.document	POF 12MM 3_30_26
17C1Ij2B3xuc_VAsNmIvTrWkhZ8feWien764VbwRoPWE	2026-01-31T14:33:01.669Z	application/vnd.google-apps.spreadsheet	Counterparty_Scoring_Tags
17CiJUV99Huww5dKpouYawcwpEZwgcwS9	2025-12-28T13:35:23.304Z	application/pdf	9_11_2018 regesterd agent for capital housing change.pdf
